customerID,churn_real,churn_predicho,probabilidad_churn,Contract,MonthlyCharges,tenure,segmento_riesgo
5176-OLSKT,0,0.0,0.06641531227296393,Two year,66.9,66,Bajo
5177-RVZNU,0,0.0,0.046160020945072544,One year,20.3,37,Bajo
5178-LMXOP,1,1.0,0.9495000689482606,Month-to-month,95.1,1,Alto
5186-EJEGL,0,1.0,0.4853981331359488,Month-to-month,69.5,9,Medio
5192-EBGOV,1,1.0,0.9280811808823685,Month-to-month,85.7,1,Alto
5193-QLVZB,0,1.0,0.4409320605771744,Two year,104.75,63,Medio
5195-KPUNQ,0,0.0,0.22408105854448745,One year,96.75,53,Bajo
5196-SGOAK,1,1.0,0.8566820426378131,Month-to-month,75.7,1,Alto
5198-HQAEN,0,1.0,0.362728618850238,One year,89.7,35,Bajo
5201-FRKKS,0,1.0,0.4835206728190188,Month-to-month,74.3,25,Medio
5204-QZXPU,1,1.0,0.7513376224026269,Month-to-month,39.65,19,Alto
5206-HPJKM,0,1.0,0.3977288505486367,Month-to-month,55.5,17,Bajo
5214-NLTIT,0,0.0,0.21254649643218837,Two year,90.8,72,Bajo
5215-LNLDJ,0,1.0,0.7245867323818493,Month-to-month,24.7,7,Alto
5219-YIPTK,1,1.0,0.8052606135380563,Month-to-month,104.4,33,Alto
5229-DTFYB,0,1.0,0.45811103764566163,Two year,98.8,41,Medio
5229-PRWKT,1,1.0,0.8885786479441461,Month-to-month,86.55,8,Alto
5233-AOZUF,0,1.0,0.7069105086030888,Month-to-month,74.95,29,Alto
5240-CAOYT,0,0.0,0.2137316840274731,Month-to-month,87.55,57,Bajo
5269-NRGDP,0,0.0,0.1510190610532831,One year,73.15,42,Bajo
5271-DBYSJ,0,1.0,0.8430825131199163,Month-to-month,79.15,11,Alto
5274-XHAKY,0,1.0,0.463841055205096,Month-to-month,94.3,41,Medio
5275-PMFUT,0,0.0,0.08103141910162714,Two year,64.8,72,Bajo
5275-SQEIZ,1,1.0,0.8829745793215529,Month-to-month,80.85,1,Alto
5285-MVEHD,0,0.0,0.27558768817500223,One year,105.6,56,Bajo
5286-YHCVC,0,1.0,0.35858498046468446,Two year,104.8,72,Bajo
5294-IMHHT,0,0.0,0.22568569664930194,One year,97.75,53,Bajo
5309-TAIKL,0,1.0,0.5003963816503945,Month-to-month,62.8,7,Medio
5311-IHLEI,0,1.0,0.5779946815600641,Month-to-month,50.95,12,Medio
5312-IRCFR,0,0.0,0.27728014137640156,One year,92.85,64,Bajo
5312-UXESG,0,1.0,0.6337882504726255,Month-to-month,98.05,41,Medio
5315-CKEQK,0,1.0,0.3705554708755042,One year,51.0,28,Bajo
5322-TEUJK,0,0.0,0.11670303113418401,Two year,114.6,71,Bajo
5322-ZSMZY,0,0.0,0.10872690638122084,Two year,25.75,31,Bajo
5327-CNLUQ,0,1.0,0.4198692690090299,Two year,96.9,48,Medio
5337-IIWKZ,0,1.0,0.43088207074712004,Month-to-month,44.85,34,Medio
5338-YHWYT,0,0.0,0.06945824843998749,Two year,61.45,37,Bajo
5343-SGUBI,0,0.0,0.335264554448657,One year,80.2,52,Bajo
5348-CAGXB,0,1.0,0.8734476806010877,Month-to-month,89.55,12,Alto
5356-CSVSQ,0,1.0,0.6285618372032489,Month-to-month,64.6,3,Medio
5356-KZCKT,0,0.0,0.05430131035693131,Two year,24.45,58,Bajo
5356-RHIPP,1,1.0,0.44326285600855164,Month-to-month,20.2,1,Medio
5360-LJCNJ,0,1.0,0.3604713068940394,Two year,105.15,71,Bajo
5364-EVNIB,1,1.0,0.798779837669105,Month-to-month,79.8,13,Alto
5364-XYIRR,1,1.0,0.6567712414124313,Month-to-month,94.65,51,Medio
5372-FBKBN,0,0.0,0.1529653063295524,Month-to-month,20.75,21,Bajo
5376-PCKNB,0,0.0,0.22466621502662432,One year,104.45,72,Bajo
5382-SOYZL,0,1.0,0.8588865430224382,Month-to-month,95.1,22,Alto
5383-MMTWC,1,1.0,0.9110874210334639,Month-to-month,84.0,8,Alto
5384-ZTTWP,0,0.0,0.19201181929057998,Month-to-month,19.8,15,Bajo
5385-SUIRI,1,1.0,0.6339143386178298,Month-to-month,104.2,52,Medio
5393-RXQSZ,1,1.0,0.8599789188044282,Month-to-month,79.6,1,Alto
5396-IZEPB,0,0.0,0.2554708952957032,Month-to-month,19.7,9,Bajo
5397-TUPSH,0,0.0,0.21557035626121535,One year,70.95,65,Bajo
5405-ZMYXQ,0,1.0,0.8068926800567033,Month-to-month,74.6,8,Alto
5414-OFQCB,0,0.0,0.27118269853722843,Two year,90.45,57,Bajo
5424-RLQLC,0,1.0,0.678674774366117,Month-to-month,59.65,10,Medio
5433-KYGHE,0,1.0,0.554918869042886,Month-to-month,86.0,14,Medio
5445-PZWGX,1,0.0,0.14377648425022893,One year,102.0,62,Bajo
5445-UTODQ,1,1.0,0.860903372431355,Month-to-month,81.1,7,Alto
5447-WZAFP,0,1.0,0.42600274125894466,One year,100.3,53,Medio
5472-CVMDX,0,0.0,0.05654503964307789,Two year,38.9,68,Bajo
5482-NUPNA,1,1.0,0.45043622688424867,Month-to-month,60.4,4,Medio
5494-HECPR,1,1.0,0.8861506351662101,Month-to-month,80.25,1,Alto
5494-WOZRZ,0,0.0,0.04546268634748518,Two year,82.0,71,Bajo
5505-OVWQW,0,0.0,0.14296742281826536,One year,20.15,17,Bajo
5512-IDZEI,0,0.0,0.05179733188944924,One year,24.9,46,Bajo
5515-IDEJJ,1,0.0,0.30871828564245296,Month-to-month,19.9,1,Bajo
5515-RUGKN,0,1.0,0.6547955623122382,Month-to-month,54.75,8,Medio
5524-KHNJP,0,0.0,0.1746100135978348,One year,74.75,33,Bajo
5529-GIBVH,0,0.0,0.05774677926791871,Two year,20.15,47,Bajo
5536-RTPWK,1,1.0,0.6379988648913321,Month-to-month,99.05,49,Medio
5542-NKVRU,0,0.0,0.08511724877418503,Two year,20.75,42,Bajo
5555-RNPGT,0,0.0,0.23938641214878875,Month-to-month,24.8,10,Bajo
5564-NEMQO,1,1.0,0.8669211415664553,Month-to-month,75.3,1,Alto
5565-FILXA,1,1.0,0.9063059022732048,Month-to-month,96.15,16,Alto
5572-ZDXHY,1,1.0,0.7610627146891829,Month-to-month,84.3,22,Alto
5575-TPIZQ,0,1.0,0.4587547203552037,Month-to-month,89.15,46,Medio
5577-OTWWW,1,0.0,0.22051436469222419,Month-to-month,19.75,15,Bajo
5578-NKCXI,0,0.0,0.15503171508584013,One year,99.25,58,Bajo
5598-IKHQQ,0,0.0,0.021952012602732163,Two year,25.45,72,Bajo
5609-IMCGG,0,1.0,0.6921412222373613,Month-to-month,84.35,15,Medio
5622-UEJFI,0,0.0,0.10030881068408548,Two year,25.4,35,Bajo
5626-MGTUK,0,1.0,0.7215573243451769,Month-to-month,89.1,20,Alto
5628-FCGYG,0,1.0,0.8254583522647946,Month-to-month,84.1,21,Alto
5628-RKIFK,0,1.0,0.4893935603559634,Month-to-month,101.55,49,Medio
5640-CAXOA,0,0.0,0.3263566223973363,One year,40.35,30,Bajo
5641-DMBFJ,0,0.0,0.1575894853613251,Two year,84.3,58,Bajo
5647-URDKA,0,0.0,0.20201695869330372,Two year,19.7,8,Bajo
5655-JSMZM,1,1.0,0.7252206328948031,Month-to-month,96.2,49,Alto
5656-JAMLX,0,0.0,0.029520093430570493,Two year,19.85,62,Bajo
5656-MJEFC,0,0.0,0.13508805279183345,Two year,48.15,42,Bajo
5666-CYCYZ,0,1.0,0.7141243852061587,Month-to-month,89.55,24,Alto
5666-MBJPT,0,0.0,0.044923529310780363,Two year,25.1,65,Bajo
5685-IIXLY,1,1.0,0.842874799494448,Month-to-month,83.6,5,Alto
5686-CMAWK,0,1.0,0.5247874639917993,One year,86.75,17,Medio
5688-KZTSN,1,0.0,0.26979331675737905,Month-to-month,20.0,15,Bajo
5693-PIPCS,0,1.0,0.4438046881670823,Two year,99.65,41,Medio
5699-BNCAS,0,0.0,0.04959220505631068,Two year,24.65,71,Bajo
5701-YVSVF,0,1.0,0.8091392007825354,Month-to-month,82.9,11,Alto
5712-AHQNN,0,1.0,0.6018070584785005,Month-to-month,91.65,43,Medio
5716-EZXZN,0,0.0,0.1231174990775108,Two year,99.05,65,Bajo
5730-DBDSI,0,0.0,0.024983900562981165,Two year,19.7,66,Bajo
5740-YHGTW,0,0.0,0.19930270221864288,Month-to-month,97.55,70,Bajo
5743-KHMNA,0,0.0,0.026102508900741728,Two year,25.55,71,Bajo
5748-RNCJT,1,0.0,0.27094670656147113,Two year,106.5,69,Bajo
5753-QQWPW,0,0.0,0.16312766026617498,One year,59.9,28,Bajo
5760-FXFVO,0,1.0,0.7758882497814885,Month-to-month,78.95,6,Alto
5760-IFJOZ,0,1.0,0.9027789061342684,Month-to-month,107.95,3,Alto
5766-XQXMQ,1,1.0,0.38409694920047344,Month-to-month,68.85,29,Bajo
5777-ZPQNC,0,0.0,0.18537017118030585,One year,20.15,12,Bajo
5781-BKHOP,0,0.0,0.1631470432632245,Two year,100.65,72,Bajo
5802-ADBRC,0,1.0,0.42311127691161843,One year,104.4,50,Medio
5813-UECBU,1,1.0,0.6858389226864829,Month-to-month,83.85,33,Medio
5816-JMLGY,0,0.0,0.07603948206532174,Two year,80.4,70,Bajo
5816-SCGFC,0,1.0,0.6907898743385253,Month-to-month,51.3,7,Medio
5828-AVIPD,1,1.0,0.6518594822518712,One year,100.95,19,Medio
5835-BEQEU,1,1.0,0.8764163075883665,Month-to-month,76.95,3,Alto
5837-LXSDN,0,0.0,0.3205443960564751,One year,58.85,21,Bajo
5839-SUYVZ,0,1.0,0.6004200174850565,Month-to-month,74.55,16,Medio
5840-NVDCG,0,0.0,0.21195923632957558,Two year,68.25,16,Bajo
5842-POCOP,1,1.0,0.8187290078255003,Month-to-month,88.9,5,Alto
5846-QFDFI,0,1.0,0.3598603805313516,Month-to-month,88.6,33,Bajo
5849-ASHZJ,0,0.0,0.0650694201546248,One year,20.05,27,Bajo
5857-XRECV,0,0.0,0.1760789992491587,One year,20.5,2,Bajo
5859-HZYLF,0,0.0,0.11670414048262723,Two year,19.15,26,Bajo
5872-OEQNH,0,0.0,0.17803130912324538,One year,44.45,60,Bajo
5879-SESNB,0,1.0,0.7848475339015281,Month-to-month,75.25,11,Alto
5883-GTGVD,1,1.0,0.8758990513605113,Month-to-month,99.95,19,Alto
5884-GCYMI,1,1.0,0.8017918760130266,Month-to-month,69.4,1,Alto
5887-IKKYO,0,0.0,0.19409831669011723,Two year,94.35,58,Bajo
5889-JTMUL,1,1.0,0.6608072994170784,Month-to-month,95.05,50,Medio
5889-LFOLL,1,1.0,0.8633962245886706,Month-to-month,84.6,13,Alto
5893-KCLGT,0,0.0,0.021160476524654248,Two year,19.75,72,Bajo
5895-QSXOD,0,1.0,0.7440383354944788,Month-to-month,70.05,9,Alto
5897-ZYEKH,0,0.0,0.341803350402033,One year,105.6,67,Bajo
5899-MQZZL,1,1.0,0.8055794892545081,Month-to-month,75.0,13,Alto
5899-OUVKV,0,1.0,0.7723645834521835,Month-to-month,94.5,31,Alto
5902-WBLSE,0,0.0,0.01924242933064535,Two year,20.15,70,Bajo
5906-DVAPM,0,0.0,0.059449976110550806,One year,75.0,55,Bajo
5908-QMGOE,1,1.0,0.8089018848081178,Month-to-month,74.2,15,Alto
5914-XRFQB,0,0.0,0.1932827287754384,Two year,115.8,72,Bajo
5915-ANOEI,0,0.0,0.055186248643828595,Two year,79.15,70,Bajo
5915-DGNVC,0,0.0,0.1578623760173793,One year,71.8,49,Bajo
5917-RYRMG,0,0.0,0.08889408735253401,One year,19.8,32,Bajo
5919-TMRGD,1,1.0,0.8538344774992295,Month-to-month,79.35,1,Alto
5923-GXUOC,1,1.0,0.8500876497277308,Month-to-month,104.4,10,Alto
5944-UGLLK,0,0.0,0.16750125980465536,One year,54.9,53,Bajo
5949-EBSQK,1,1.0,0.43450276382556907,Month-to-month,61.45,4,Medio
5954-BDFSG,0,0.0,0.22399720081108176,Two year,107.5,72,Bajo
5955-EPOAZ,0,1.0,0.38252570551341547,Month-to-month,20.95,6,Bajo
5956-YHHRX,0,1.0,0.89884320282662,Month-to-month,104.35,21,Alto
5960-WPXQM,1,1.0,0.8900925870246537,Month-to-month,79.05,1,Alto
5961-VUSRV,0,0.0,0.20306456997834044,One year,19.35,12,Bajo
5966-EMAZU,0,0.0,0.2115887742650313,One year,108.5,64,Bajo
5976-JCJRH,1,1.0,0.8098978751496793,Month-to-month,70.3,10,Alto
5980-NOPLP,1,1.0,0.7104484069478971,Month-to-month,96.1,44,Alto
5985-TBABQ,0,0.0,0.2927808082620962,One year,74.75,32,Bajo
5989-PGKJB,0,1.0,0.8167856927047588,Month-to-month,86.25,16,Alto
5993-BQHEA,0,0.0,0.149587421542414,One year,20.05,12,Bajo
5995-LFTLE,0,0.0,0.05411158379553471,Two year,25.3,58,Bajo
5995-OIGLP,1,0.0,0.302991254973927,Month-to-month,56.65,12,Bajo
5995-WWKKG,0,0.0,0.0966482890918704,One year,19.8,37,Bajo
5998-DZLYR,0,0.0,0.2676020659627367,Two year,94.35,61,Bajo
5998-VVEJY,1,1.0,0.6313469239868491,Month-to-month,80.5,26,Medio
6008-NAIXK,0,1.0,0.4311859395375728,One year,55.45,54,Medio
6015-VVHHE,1,1.0,0.8917963587596786,Month-to-month,83.15,5,Alto
6016-LVTJQ,0,0.0,0.09579554858831674,Month-to-month,20.65,34,Bajo
6016-NXBNJ,0,0.0,0.09880890460286651,One year,19.15,35,Bajo
6017-PPLPX,1,1.0,0.6788445705883417,Month-to-month,70.45,20,Medio
6022-UGGSO,1,1.0,0.6853840883221796,Month-to-month,74.4,32,Medio
6023-YEBUP,1,1.0,0.9318885571569888,Month-to-month,100.95,3,Alto
6030-REHUX,0,1.0,0.8021937771006363,Month-to-month,110.85,28,Alto
6032-KRXXO,1,1.0,0.7741196866209714,Month-to-month,90.25,30,Alto
6035-RIIOM,0,1.0,0.5100793007261382,Two year,97.2,54,Medio
6048-NJXHX,0,0.0,0.11135394113303099,Two year,19.75,41,Bajo
6060-DRTNL,1,1.0,0.8906684587951538,Month-to-month,84.85,5,Alto
6061-GWWAV,0,0.0,0.11871295090706435,One year,70.2,41,Bajo
6064-PUPMC,0,0.0,0.09151542595117323,One year,57.2,23,Bajo
6067-NGCEU,0,1.0,0.3636027927966211,Month-to-month,111.05,65,Bajo
6072-NUQCB,0,0.0,0.0881778704287346,One year,20.25,22,Bajo
6075-SLNIL,0,1.0,0.6561760538981618,Month-to-month,95.1,38,Medio
6080-LNESI,0,0.0,0.06437829261466832,Two year,24.75,51,Bajo
6087-YPWHO,0,0.0,0.03806896260774506,Two year,68.15,72,Bajo
6088-BXMRG,0,1.0,0.7543253201932656,Month-to-month,98.85,32,Alto
6094-ZIVKX,0,0.0,0.04356675291715706,One year,54.45,68,Bajo
6100-FJZDG,0,0.0,0.09981025528735277,One year,20.05,26,Bajo
6112-KTHFQ,0,0.0,0.3164474162313611,Month-to-month,19.3,13,Bajo
6120-RJKLU,0,0.0,0.10611626929677209,Two year,79.95,62,Bajo
6121-TNHBO,0,0.0,0.06178592277693373,One year,83.0,63,Bajo
6122-LJADA,0,0.0,0.06398192457770091,Two year,90.15,70,Bajo
6131-JLWZM,0,0.0,0.31574749040252925,Month-to-month,20.3,13,Bajo
6139-ZZRBQ,0,0.0,0.046891066693270034,Two year,20.05,64,Bajo
6147-CBCRA,0,0.0,0.12882443666613752,Month-to-month,20.05,33,Bajo
6158-HDPXZ,0,1.0,0.7543259068106442,Month-to-month,25.35,1,Alto
6161-ERDGD,0,0.0,0.04591517091598818,One year,85.45,71,Bajo
6161-UUUTA,1,1.0,0.9062851266295083,Month-to-month,79.9,3,Alto
6164-HXUGH,0,0.0,0.2584088304649629,Month-to-month,19.85,6,Bajo
6166-ILMNY,1,1.0,0.7723300319193376,Month-to-month,69.75,2,Alto
6169-PGNCD,0,0.0,0.07542986820982622,Two year,74.3,57,Bajo
6169-PPETC,0,0.0,0.06796082501981626,Two year,20.5,35,Bajo
6173-ITPWD,1,1.0,0.5177468640010761,Month-to-month,83.35,47,Medio
6174-NRBTZ,0,0.0,0.183934344785731,One year,30.75,46,Bajo
6175-IRFIT,0,1.0,0.8259215208855325,Month-to-month,78.75,5,Alto
6184-DYUOB,0,1.0,0.4185495212445759,Month-to-month,19.6,3,Medio
6185-TASNN,0,1.0,0.7012963727748467,Month-to-month,46.3,1,Alto
6194-HBGQN,0,0.0,0.09589465100061878,One year,81.15,51,Bajo
6195-MELTI,0,0.0,0.07443568402943657,One year,54.65,57,Bajo
6198-PNNSZ,0,0.0,0.2835407391663415,One year,109.8,56,Bajo
6203-HBZPA,0,0.0,0.16267993831477034,Two year,63.9,52,Bajo
6207-WIOLX,1,1.0,0.5575225874511076,Month-to-month,58.6,25,Medio
6211-WHMYA,0,0.0,0.2586432145412286,Month-to-month,43.85,64,Bajo
6227-FBDXH,0,0.0,0.2552617249821193,One year,99.5,69,Bajo
6227-HWPWX,1,1.0,0.5981050091701648,Month-to-month,69.0,15,Medio
6229-UOLQL,0,0.0,0.09671755384891245,One year,52.0,56,Bajo
6230-BSUXY,1,1.0,0.9161465983698139,Month-to-month,85.0,1,Alto
6235-VDHOM,1,1.0,0.7869420814006557,Month-to-month,28.45,5,Alto
6242-FEGFD,0,0.0,0.11475826460221428,Two year,96.6,66,Bajo
6242-SGYTS,0,0.0,0.16768746013058589,One year,94.95,62,Bajo
6244-BESBM,0,0.0,0.1593875456675935,Two year,95.2,69,Bajo
6248-BSHKG,0,0.0,0.019920492625149833,One year,20.4,61,Bajo
6260-ONULR,0,1.0,0.8054137667004587,Month-to-month,62.8,1,Alto
6266-QHOJZ,0,0.0,0.1220805719535848,One year,89.85,65,Bajo
6283-GITPX,0,0.0,0.034414591406600525,Two year,76.9,71,Bajo
6286-SUUWT,0,1.0,0.3694000293767954,Month-to-month,19.95,1,Bajo
6295-OSINB,0,0.0,0.31909056066941843,Two year,109.65,72,Bajo
6297-NOOPG,0,0.0,0.30661177082055147,Two year,110.5,70,Bajo
6304-IJFSQ,1,1.0,0.6785745176246374,Month-to-month,49.9,3,Medio
6317-YPKDH,1,1.0,0.733803994015649,Month-to-month,29.95,1,Alto
6322-HRPFA,0,0.0,0.05737749769230238,Month-to-month,59.6,49,Bajo
6322-PJJDJ,0,1.0,0.5597592435628559,Two year,94.8,49,Medio
6332-FBZRI,0,0.0,0.030156544588814227,One year,69.35,67,Bajo
6333-YDVLT,0,0.0,0.17214232461254997,One year,110.0,65,Bajo
6344-SFJVH,0,1.0,0.5217747624865389,Month-to-month,24.9,20,Medio
6347-DCUIK,1,1.0,0.8297954809413836,Month-to-month,74.15,10,Alto
6350-XFYGW,0,1.0,0.9305367289325548,Month-to-month,94.75,4,Alto
6352-GIGGQ,0,0.0,0.07875480007486291,One year,88.8,67,Bajo
6352-TWCAU,1,1.0,0.7129725127908855,Month-to-month,86.45,35,Alto
6358-LYNGM,1,1.0,0.8856730126945233,Month-to-month,74.9,1,Alto
6365-HITVU,0,0.0,0.03491324650238281,Two year,87.25,71,Bajo
6368-NWMCE,0,0.0,0.24139154519048722,Month-to-month,68.15,38,Bajo
6369-MCAKO,0,0.0,0.0735813796188286,Two year,89.05,68,Bajo
6371-NZYEG,0,0.0,0.3290646744345106,Two year,64.25,16,Bajo
6372-RFVNS,1,1.0,0.8541101068864121,Month-to-month,78.8,1,Alto
6374-AFWOX,0,0.0,0.0822918640268181,Two year,65.65,46,Bajo
6384-VMJHP,0,0.0,0.04372270455198857,Two year,73.0,72,Bajo
6393-WRYZE,1,1.0,0.7845049981412071,Month-to-month,97.65,34,Alto
6394-MFYNG,1,1.0,0.6447677893126897,Month-to-month,107.4,48,Medio
6397-JNZZG,1,1.0,0.525070941271665,Month-to-month,55.55,43,Medio
6408-WHTEF,0,0.0,0.07128845321856403,Two year,89.4,72,Bajo
6419-ZTTLE,0,0.0,0.20980610579822356,One year,20.75,23,Bajo
6429-SHBCB,0,1.0,0.6488605819475988,Month-to-month,69.6,19,Medio
6434-TTGJP,0,1.0,0.38579905307386864,Two year,53.7,10,Bajo
6437-UKHMV,1,1.0,0.859255695966946,Month-to-month,79.7,7,Alto
6439-LAJXL,0,1.0,0.4851633485347877,Month-to-month,68.95,9,Medio
6447-EGDIV,0,0.0,0.0842013614384608,One year,20.95,31,Bajo
6457-GIRWB,1,1.0,0.8585486909432958,Month-to-month,69.35,1,Alto
6458-CYIDZ,0,1.0,0.7674339039052007,Month-to-month,80.7,5,Alto
6461-SZMCV,0,0.0,0.06467274296011749,Two year,87.95,71,Bajo
6463-HHXJR,0,0.0,0.13131838046174482,Two year,100.5,71,Bajo
6463-MVYRY,0,0.0,0.0768951949089054,Two year,69.85,57,Bajo
6467-CHFZW,1,1.0,0.6353158241826472,Month-to-month,99.35,47,Medio
6469-MRVET,0,0.0,0.28052775504849037,One year,20.2,1,Bajo
6469-QJKZW,0,1.0,0.35843333166508184,Month-to-month,20.15,4,Bajo
6475-VHUIZ,0,0.0,0.31531471742822315,Month-to-month,54.25,23,Bajo
6476-EPYZR,0,0.0,0.21845096391089902,Month-to-month,20.5,12,Bajo
6479-VDGRK,0,0.0,0.036843486442635576,Two year,85.3,72,Bajo
6486-LHTMA,0,1.0,0.7031672667458302,One year,90.7,31,Alto
6490-FGZAT,0,0.0,0.32090881442386543,Month-to-month,20.65,6,Bajo
6496-SLWHQ,1,1.0,0.9480485091261898,Month-to-month,105.0,3,Alto
6497-TILVL,0,1.0,0.39057425615523444,Month-to-month,50.7,7,Bajo
6500-JVEGC,0,0.0,0.15139668540911433,One year,101.35,68,Bajo
6504-VBLFL,0,0.0,0.09904441060506963,Two year,58.6,55,Bajo
6505-OZNPG,0,1.0,0.6747324563748592,Two year,63.4,6,Medio
6506-EYCNH,0,0.0,0.1445124118603438,Month-to-month,19.55,28,Bajo
6507-DTJZV,0,1.0,0.5300112965075654,Month-to-month,66.4,13,Medio
6510-UPNKS,0,0.0,0.12013321988611492,One year,24.8,23,Bajo
6519-CFDBX,0,1.0,0.6952225290190859,Month-to-month,45.4,2,Medio
6537-OTKMY,0,1.0,0.6780971085418765,One year,50.75,15,Medio
6537-QLGEX,0,1.0,0.6838478057933495,Month-to-month,38.9,16,Medio
6538-POCHL,0,1.0,0.5670307648861519,Month-to-month,79.0,33,Medio
6543-JXSOO,0,0.0,0.1427434183591193,One year,57.75,23,Bajo
6543-XRMYR,1,1.0,0.8500070967288809,Month-to-month,99.7,30,Alto
6549-BTYPG,0,0.0,0.1658685301490498,Two year,60.8,60,Bajo
6549-NNDYT,0,1.0,0.5996766725029665,Month-to-month,30.85,13,Medio
6549-YMFAW,0,1.0,0.4278280121963046,Month-to-month,21.25,9,Medio
6551-ZCOTS,0,0.0,0.1528424426273075,One year,24.9,33,Bajo
6557-BZXLQ,0,1.0,0.7570858434886176,Month-to-month,69.65,16,Alto
6563-VNPMN,0,0.0,0.30787998038917785,Month-to-month,85.7,45,Bajo
6563-VRERX,0,0.0,0.06257167057743651,One year,20.6,33,Bajo
6572-ADKRS,0,1.0,0.419041244494441,Month-to-month,74.8,46,Medio
6582-PLFUU,0,0.0,0.03252460712497629,Two year,19.55,51,Bajo
6583-KQJLK,0,1.0,0.8916851129392337,Month-to-month,94.65,15,Alto
6584-VQMYT,0,0.0,0.1452599508378457,One year,56.2,27,Bajo
6585-WCEWR,0,0.0,0.018037031314080743,Two year,20.35,72,Bajo
6586-MYGKD,0,0.0,0.07748130677966902,Two year,76.95,70,Bajo
6599-SFQVE,0,1.0,0.7272579205570594,Month-to-month,55.0,6,Alto
6614-FHDBO,0,0.0,0.20092328082388544,Two year,109.2,72,Bajo
6614-YWYSC,0,0.0,0.05124754009704202,Two year,25.0,61,Bajo
6615-NGGZJ,1,1.0,0.8960064724881132,Month-to-month,100.55,14,Alto
6616-AALSR,0,0.0,0.24402174182175074,Two year,104.3,65,Bajo
6619-RPLQZ,0,0.0,0.048155738105397305,Two year,20.85,45,Bajo
6620-HVDUJ,0,0.0,0.1981725673806538,Month-to-month,60.45,24,Bajo
6625-UTXEW,0,1.0,0.6104293123409928,Month-to-month,51.25,12,Medio
6630-UJZMY,0,1.0,0.9213242316052135,Month-to-month,83.25,4,Alto
6635-MYYYZ,1,0.0,0.17484749455043924,One year,85.35,30,Bajo
6637-KYRCV,0,1.0,0.7457386604703664,Month-to-month,30.5,5,Alto
6646-VRFOL,1,1.0,0.7136856803969907,Month-to-month,103.85,53,Alto
6651-RLGGM,0,0.0,0.02586420356765029,Two year,26.3,67,Bajo
6653-CBBOM,1,1.0,0.8537584364825767,Month-to-month,70.3,1,Alto
6655-LHBYW,0,0.0,0.2240783085404826,One year,114.35,50,Bajo
6661-HBGWL,1,1.0,0.7507453375512203,Month-to-month,104.75,42,Alto
6682-VCIXC,0,0.0,0.13868786115750475,One year,51.25,43,Bajo
6683-VLCTZ,1,1.0,0.899699357187226,Month-to-month,98.55,20,Alto
6688-UZPWD,1,1.0,0.9049352791003292,Month-to-month,102.0,11,Alto
6689-KXGBO,1,1.0,0.641862535164098,Month-to-month,50.55,1,Medio
6692-UDPJC,1,1.0,0.732883725705224,Month-to-month,91.65,14,Alto
6695-AMZUF,0,0.0,0.04769626761995416,Two year,86.45,70,Bajo
6695-FRVEC,0,0.0,0.03246371516071156,Two year,60.4,67,Bajo
6698-OXETB,0,0.0,0.2260485936711728,Two year,20.4,11,Bajo
6705-LXORM,0,1.0,0.8279660055969157,Month-to-month,70.05,5,Alto
6719-OXYBR,0,1.0,0.777727977860954,Month-to-month,85.3,15,Alto
6726-WEXXK,0,1.0,0.5945019373454432,One year,85.9,27,Medio
6727-IOTLZ,0,1.0,0.4754540421684419,Two year,81.95,14,Medio
6728-DKUCO,0,0.0,0.19596173195978572,One year,104.15,72,Bajo
6729-GDNGC,0,1.0,0.7372845139533285,Month-to-month,80.7,20,Alto
6734-CKRSM,0,0.0,0.34169925587248373,Month-to-month,20.0,3,Bajo
6734-GMPVK,0,1.0,0.9050833249585263,Month-to-month,105.3,5,Alto
6738-ISCBM,0,1.0,0.371430948008746,One year,54.0,44,Bajo
6741-QRLUP,0,0.0,0.07820488760821553,Two year,80.3,63,Bajo
6746-WAUWT,0,0.0,0.15098322638534778,One year,19.7,19,Bajo
6749-UTDVX,0,1.0,0.402283016174804,Two year,103.65,72,Medio
6765-MBQNU,0,0.0,0.1292229885213989,One year,26.0,26,Bajo
6778-EICRF,0,0.0,0.3130616494679268,One year,74.8,24,Bajo
6791-YBNAK,0,1.0,0.4836467304008977,Month-to-month,25.55,18,Medio
6794-HKIAJ,0,0.0,0.2225734597453185,Month-to-month,90.7,62,Bajo
6815-ABQFQ,0,1.0,0.3674094801447134,One year,107.25,56,Bajo
6817-WTYHE,0,1.0,0.5888939484139277,Month-to-month,44.9,2,Medio
6821-BUXUX,1,1.0,0.8098534956289483,Month-to-month,96.65,13,Alto
6825-UYPFK,1,1.0,0.6466062479992849,Month-to-month,75.6,23,Medio
6828-HMKWP,0,0.0,0.16186346326766154,Two year,21.05,12,Bajo
6834-NXDCA,1,1.0,0.7285659874548129,Month-to-month,23.9,13,Alto
6848-HJTXY,0,0.0,0.024263393048114645,Two year,19.45,64,Bajo
6849-WLEYG,1,0.0,0.30491936869920044,Month-to-month,19.75,1,Bajo
6859-QNXIQ,0,0.0,0.14795021599288982,Two year,113.1,72,Bajo
6860-YRJZP,0,1.0,0.8790209032502079,Month-to-month,74.05,9,Alto
6862-CQUMB,0,1.0,0.6642889048076699,Month-to-month,96.1,37,Medio
6872-HXFNF,0,0.0,0.04930541350732809,One year,58.35,64,Bajo
6885-PKOAM,0,0.0,0.059169348964658974,Two year,85.75,71,Bajo
